sector,Company,기준가,Date,Volume,close,high,low,open,배당성향,gold,유가,Trend_B,Trend_F,C_operation,C_Investing,C_Finance,매출이익,순이익,영업이익,EPS,PBR,PER,UpDI,DownDI,DMI,수익률
Consumer Discretionary,AMZN.UW.Equity,1332.314801,2016-02-01,28.580092,552.52,581.78,474.02,NA,0,1234.9,30.32,73,75,-1953,-693,-996,35747,482,1108,1,23.8,543.7,13.271,29.12,0.45573489,-5.873935264
Consumer Discretionary,AMZN.UW.Equity,1339.757065,2016-03-01,23.753258,593.64,603.11,538.59,NA,0,1237,37.55,73,70,-1953,-693,-996,35747,482,1108,1,23.8,543.7,13.249,29.56,0.448207037,7.442264533
Consumer Discretionary,AMZN.UW.Equity,1350.866492,2016-04-01,21.409217,659.59,669.92,585.25,NA,0,1285.65,40.76,74,71,3465,-2439,-1039,29128,513,1071,1.1,19,243.6,13.225,36.54,0.361932129,11.10942659
Consumer Discretionary,AMZN.UW.Equity,1360.448202,2016-05-01,22.521353,722.79,724.16,656.01,NA,0,1212.1,46.71,73,69,3465,-2439,-1039,29128,513,1071,1.1,19,243.6,13.178,41.54,0.317236399,9.58170985
Consumer Discretionary,AMZN.UW.Equity,1359.456212,2016-06-01,20.680602,715.62,731.41,682.31,NA,0,1320.75,48.76,75,73,3465,-2439,-1039,29128,513,1071,1.1,19,243.6,13.144,39.16,0.335648621,-0.991989375
Consumer Discretionary,AMZN.UW.Equity,1365.491538,2016-07-01,18.04835,758.81,765.89,716.59,NA,0,1342,44.65,79,79,4486,-2570,-827,30404,857,1285,1.8,20.5,177.7,13.009,41.93,0.310255187,6.035326011
Consumer Discretionary,AMZN.UW.Equity,1366.855516,2016-08-01,15.273079,769.16,774.98,750.38,NA,0,1309.25,44.72,80,76,4486,-2570,-827,30404,857,1285,1.8,20.5,177.7,12.918,41.66,0.310081613,1.363977807
Consumer Discretionary,AMZN.UW.Equity,1375.715831,2016-09-01,20.339051,837.31,839.95,756.07,NA,0,1322.5,45.18,82,77,4486,-2570,-827,30404,857,1285,1.8,20.5,177.7,12.852,47.59,0.270056735,8.860315149
Consumer Discretionary,AMZN.UW.Equity,1370.044097,2016-10-01,20.951943,789.82,847.06,774.71,NA,0,1272,49.78,87,82,10652,-4174,-256,32714,252,575,0.5,22.4,191.4,12.74,42.25,0.301538462,-5.671734483
Consumer Discretionary,AMZN.UW.Equity,1365.07461,2016-11-01,27.931424,750.57,800.7,710.25,NA,0,1178.1,45.66,94,96,10652,-4174,-256,32714,252,575,0.5,22.4,191.4,12.709,35.06,0.362492869,-4.969486718
Consumer Discretionary,AMZN.UW.Equity,1364.981348,2016-12-01,21.040538,749.87,782.46,736.74,NA,0,1145.9,51.97,100,100,10652,-4174,-256,32714,252,575,0.5,22.4,191.4,12.67,31.91,0.397054215,-0.093262454
Consumer Discretionary,AVGO.UW.Equity,NA,2004-01-01,NA,NA,,NA,NA,NA,399.75,34.31,41,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-02-01,NA,NA,,NA,NA,NA,395.85,34.68,37,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-03-01,NA,NA,,NA,NA,NA,423.7,36.74,21,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-04-01,NA,NA,,NA,NA,NA,388.5,36.75,46,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-05-01,NA,NA,,NA,NA,NA,393.25,40.28,33,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-06-01,NA,NA,,NA,NA,NA,395.8,38.03,36,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-07-01,NA,NA,,NA,NA,NA,391.4,40.78,53,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-08-01,NA,NA,,NA,NA,NA,407.25,44.9,44,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-09-01,NA,NA,,NA,NA,NA,415.65,45.94,55,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-10-01,NA,NA,,NA,NA,NA,425.55,53.28,44,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-11-01,NA,NA,,NA,NA,NA,453.4,48.47,39,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2004-12-01,NA,NA,,NA,NA,NA,435.6,43.15,40,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-01-01,NA,NA,,NA,NA,NA,422.15,46.84,54,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-02-01,NA,NA,,NA,NA,NA,435.45,48.15,26,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-03-01,NA,NA,,NA,NA,NA,427.5,54.19,33,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-04-01,NA,NA,,NA,NA,NA,435.7,52.98,29,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-05-01,NA,NA,,NA,NA,NA,414.45,49.83,34,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-06-01,NA,NA,,NA,NA,NA,437.1,56.35,33,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-07-01,NA,NA,,NA,NA,NA,429,59,47,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-08-01,NA,NA,,NA,NA,NA,433.25,64.99,39,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-09-01,NA,NA,,NA,NA,NA,473.25,65.59,37,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-10-01,NA,NA,,NA,NA,NA,470.75,62.26,50,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-11-01,NA,NA,,NA,NA,NA,495.65,58.32,35,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2005-12-01,NA,NA,,NA,NA,NA,513,59.41,31,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-01-01,NA,NA,,NA,NA,NA,568.75,65.49,49,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-02-01,NA,NA,,NA,NA,NA,556,61.63,41,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-03-01,NA,NA,,NA,NA,NA,582,62.69,39,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-04-01,NA,NA,,NA,NA,NA,644,69.44,44,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-05-01,NA,NA,,NA,NA,NA,653,70.84,41,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-06-01,NA,NA,,NA,NA,NA,613.5,70.95,38,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-07-01,NA,NA,,NA,NA,NA,632.5,74.41,45,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-08-01,NA,NA,,NA,NA,NA,623.5,73.04,33,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-09-01,NA,NA,,NA,NA,NA,599.25,63.8,43,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-10-01,NA,NA,,NA,NA,NA,603.75,58.89,54,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-11-01,NA,NA,,NA,NA,NA,646.7,59.08,36,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2006-12-01,NA,NA,,NA,NA,NA,632,61.96,37,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-01-01,NA,NA,,NA,NA,NA,650.5,54.51,35,93,NA,NA,NA,375,6,11,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-02-01,NA,NA,,NA,NA,NA,664.2,59.28,29,91,NA,NA,NA,375,6,11,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-03-01,NA,NA,,NA,NA,NA,661.75,60.44,31,89,NA,NA,NA,375,6,11,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-04-01,NA,NA,,NA,NA,NA,677,63.98,28,90,NA,NA,NA,380,4,31,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-05-01,NA,NA,,NA,NA,NA,659.1,63.45,31,89,NA,NA,NA,380,4,31,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-06-01,NA,NA,,NA,NA,NA,650.5,67.49,60,90,NA,NA,NA,380,4,31,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-07-01,NA,NA,,NA,NA,NA,665.5,74.12,66,94,NA,NA,NA,381,-167,-109,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-08-01,NA,NA,,NA,NA,NA,672,72.36,58,99,NA,NA,NA,381,-167,-109,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-09-01,NA,NA,,NA,NA,NA,743,79.91,36,95,NA,NA,NA,381,-167,-109,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-10-01,NA,NA,,NA,NA,NA,789.5,85.8,53,97,NA,NA,NA,391,-2,32,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-11-01,NA,NA,,NA,NA,NA,783.5,94.77,38,95,NA,NA,NA,391,-2,32,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2007-12-01,NA,NA,,NA,NA,NA,833.75,91.69,34,92,NA,NA,NA,391,-2,32,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-01-01,NA,NA,,NA,NA,NA,923.25,92.97,37,95,NA,NA,NA,402,4,35,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-02-01,NA,NA,,NA,NA,NA,971.5,95.39,31,95,NA,NA,NA,402,4,35,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-03-01,NA,NA,,NA,NA,NA,933.5,105.45,43,89,NA,NA,NA,402,4,35,0,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-04-01,NA,NA,,NA,NA,NA,871,112.58,42,93,NA,NA,NA,411,17,43,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-05-01,NA,NA,,NA,NA,0,885.75,125.4,40,85,NA,NA,NA,411,17,43,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-06-01,NA,NA,,NA,NA,0,930.25,133.88,100,94,NA,NA,NA,411,17,43,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-07-01,NA,NA,,NA,NA,0,918,133.37,47,87,NA,NA,NA,439,44,49,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-08-01,NA,NA,,NA,NA,0,833,116.67,41,90,NA,NA,NA,439,44,49,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-09-01,NA,NA,,NA,NA,0,884.5,104.11,35,86,NA,NA,NA,439,44,49,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-10-01,NA,NA,,NA,NA,0,730.75,76.61,41,88,NA,NA,NA,447,18,45,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-11-01,NA,NA,,NA,NA,0,814.5,57.31,36,86,NA,NA,NA,447,18,45,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2008-12-01,NA,NA,,NA,NA,0,869.75,41.12,35,88,NA,NA,NA,447,18,45,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-01-01,NA,NA,,NA,NA,0,919.5,41.71,41,87,NA,NA,NA,368,6,30,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-02-01,NA,NA,,NA,NA,0,952,39.09,28,86,NA,NA,NA,368,6,30,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-03-01,NA,NA,,NA,NA,0,916.5,47.94,30,80,NA,NA,NA,368,6,30,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-04-01,NA,NA,,NA,NA,0,883.25,49.65,37,79,NA,NA,NA,325,-31,-11,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-05-01,NA,NA,,NA,NA,0,975.5,59.03,28,77,NA,NA,NA,325,-31,-11,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-06-01,NA,NA,,NA,NA,0,934.5,69.64,35,76,NA,NA,NA,325,-31,-11,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-07-01,NA,NA,,NA,NA,0,939,64.15,29,79,NA,NA,NA,363,2,24,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-08-01,20.726147,18.2,19,15.5,NA,0,955.5,71.04,26,78,NA,NA,NA,363,2,24,0.1,NA,NA,NA,NA,NA,NA
Consumer Discretionary,AVGO.UW.Equity,NA,2009-09-01,5.448595,17.07,18.4,15.87,NA,0,995.75,69.41,27,78,NA,NA,NA,363,2,24,0.1,NA,NA,NA,NA,NA,-6.208791209
Consumer Discretionary,AVGO.UW.Equity,NA,2009-10-01,4.106376,15,17.95,14.72,NA,0,1040,75.72,34,79,NA,NA,NA,428,-21,5,0.2,3.9,NA,NA,NA,NA,-12.12653779
Consumer Discretionary,AVGO.UW.Equity,NA,2009-11-01,1.524314,15.86,16.2,14.35,NA,0,1175.75,77.99,28,77,NA,NA,NA,428,-21,5,0.2,3.9,NA,NA,NA,NA,5.733333333
Consumer Discretionary,AVGO.UW.Equity,NA,2009-12-01,2.119865,18.29,18.29,15.38,NA,0,1087.5,74.47,35,77,NA,NA,NA,428,-21,5,0.2,3.9,NA,NA,NA,NA,15.32156368
Consumer Discretionary,AVGO.UW.Equity,NA,2010-01-01,9.411755,17.38,19.52,16.88,NA,0,1078.5,78.33,27,79,NA,NA,NA,456,38,78,0.3,4,NA,NA,NA,NA,-4.975396391
Consumer Discretionary,AVGO.UW.Equity,NA,2010-02-01,4.201537,18.15,18.39,16.5,NA,0,1108.25,76.39,30,78,NA,NA,NA,456,38,78,0.3,4,NA,NA,NA,NA,4.430379747
Consumer Discretionary,AVGO.UW.Equity,NA,2010-03-01,3.220793,20.56,20.67,18.13,NA,0,1115.5,81.2,26,72,NA,NA,NA,456,38,78,0.3,4,NA,NA,NA,NA,13.27823691
Consumer Discretionary,AVGO.UW.Equity,NA,2010-04-01,2.395869,20.52,22.88,19.69,NA,0,1179.25,84.29,33,69,NA,NA,NA,515,90,108,0.4,4.1,22.4,NA,NA,NA,-0.194552529
Consumer Discretionary,AVGO.UW.Equity,NA,2010-05-01,3.775027,20.65,21.54,18.39,NA,0,1207.5,73.74,29,65,NA,NA,NA,515,90,108,0.4,4.1,22.4,NA,NA,NA,0.633528265
Consumer Discretionary,AVGO.UW.Equity,NA,2010-06-01,10.702091,21.06,23.69,20.34,NA,0,1244,75.34,27,65,NA,NA,NA,515,90,108,0.4,4.1,22.4,NA,NA,NA,1.985472155
Consumer Discretionary,AVGO.UW.Equity,NA,2010-07-01,4.714971,21.76,23.13,20.72,NA,0,1169,76.32,30,62,NA,NA,NA,550,123,135,0.5,4.4,15.6,NA,NA,NA,3.323836657
Consumer Discretionary,AVGO.UW.Equity,NA,2010-08-01,7.746804,20.15,22.93,19.34,NA,0,1246,76.6,30,65,NA,NA,NA,550,123,135,0.5,4.4,15.6,NA,NA,NA,-7.398897059
Consumer Discretionary,AVGO.UW.Equity,NA,2010-09-01,6.482384,22.51,22.99,18.41,NA,0,1307,75.24,26,64,NA,NA,NA,550,123,135,0.5,4.4,15.6,NA,NA,NA,11.71215881
Consumer Discretionary,AVGO.UW.Equity,NA,2010-10-01,5.722876,24.68,24.95,21.55,NA,0,1346.75,81.89,31,65,NA,NA,NA,572,164,145,0.7,3.6,12.5,NA,NA,NA,9.640159929
Consumer Discretionary,AVGO.UW.Equity,NA,2010-11-01,7.292837,26.11,27.25,23.77,NA,0,1383.5,84.25,29,60,NA,NA,NA,572,164,145,0.7,3.6,12.5,NA,NA,NA,5.794165316
Consumer Discretionary,AVGO.UW.Equity,NA,2010-12-01,13.965676,28.47,28.94,24.48,NA,0,1405.5,89.15,25,59,NA,NA,NA,572,164,145,0.7,3.6,12.5,NA,NA,NA,9.038682497
Consumer Discretionary,AVGO.UW.Equity,NA,2011-01-01,12.020471,28.71,29.44,26.97,NA,14.2353,1327,89.17,30,60,NA,NA,NA,550,119,142,0.6,4.2,13.6,NA,NA,NA,0.842992624
Consumer Discretionary,AVGO.UW.Equity,NA,2011-02-01,11.838454,33.99,34.6,28.6,NA,14.2353,1411,88.58,24,60,NA,NA,NA,550,119,142,0.6,4.2,13.6,NA,NA,NA,18.3908046
Consumer Discretionary,AVGO.UW.Equity,NA,2011-03-01,17.663424,31.1,33.14,28.28,NA,14.2353,1439,102.86,30,59,NA,NA,NA,550,119,142,0.6,4.2,13.6,NA,NA,NA,-8.502500736
Consumer Discretionary,AVGO.UW.Equity,NA,2011-04-01,7.893409,33.46,33.81,29.96,NA,14.5185,1535.5,109.53,32,57,NA,NA,NA,560,135,138,0.5,4.3,13.7,NA,NA,NA,7.588424437
Consumer Discretionary,AVGO.UW.Equity,NA,2011-05-01,15.499909,33.79,36.16,31.48,NA,14.5185,1536.5,100.9,25,54,NA,NA,NA,560,135,138,0.5,4.3,13.7,NA,NA,NA,0.986252241
Consumer Discretionary,AVGO.UW.Equity,NA,2011-06-01,21.918335,38,38.69,32.19,NA,14.5185,1505.5,96.26,25,53,NA,NA,NA,560,135,138,0.5,4.3,13.7,NA,NA,NA,12.45930749
Consumer Discretionary,AVGO.UW.Equity,NA,2011-07-01,14.329093,33.63,39.45,32.41,NA,15.375,1628.5,97.3,24,52,NA,NA,NA,603,144,145,0.6,5,16.2,NA,NA,NA,-11.5
Consumer Discretionary,AVGO.UW.Equity,NA,2011-08-01,19.089331,33.11,34.5,26.42,NA,15.375,1813.5,86.33,25,50,NA,NA,NA,603,144,145,0.6,5,16.2,NA,NA,NA,-1.546238478
Consumer Discretionary,AVGO.UW.Equity,NA,2011-09-01,20.53305,32.77,37.99,30.24,NA,15.375,1620,85.52,33,50,NA,NA,NA,603,144,145,0.6,5,16.2,NA,NA,NA,-1.026880097
Consumer Discretionary,AVGO.UW.Equity,NA,2011-10-01,18.192949,33.77,35.96,30.88,NA,17.5714,1722,86.32,24,50,NA,NA,NA,623,154,159,0.6,4,14.3,NA,NA,NA,3.051571559
Consumer Discretionary,AVGO.UW.Equity,NA,2011-11-01,13.191182,29.92,34.86,28.14,NA,17.5714,1746,97.16,22,47,NA,NA,NA,623,154,159,0.6,4,14.3,NA,NA,NA,-11.40065147
Consumer Discretionary,AVGO.UW.Equity,NA,2011-12-01,19.678625,28.86,31.94,27.39,NA,17.5714,1531,98.56,27,46,NA,NA,NA,623,154,159,0.6,4,14.3,NA,NA,NA,-3.542780749
Consumer Discretionary,AVGO.UW.Equity,NA,2012-01-01,16.411308,33.94,35,28.02,NA,23.2,1744,100.27,28,47,NA,NA,NA,563,125,132,0.5,3.4,12.9,NA,NA,NA,17.6022176
Consumer Discretionary,AVGO.UW.Equity,NA,2012-02-01,13.961905,37.61,37.7,33.95,NA,23.2,1770,102.2,31,47,NA,NA,NA,563,125,132,0.5,3.4,12.9,NA,NA,NA,10.81319976
Consumer Discretionary,AVGO.UW.Equity,NA,2012-03-01,13.107201,38.97,39.21,34.82,NA,23.2,1662.5,106.16,31,45,NA,NA,NA,563,125,132,0.5,3.4,12.9,NA,NA,NA,3.616059559
Consumer Discretionary,AVGO.UW.Equity,NA,2012-04-01,14.973067,34.48,39.01,32.38,NA,23.8806,1651.25,103.32,28,44,NA,NA,NA,577,134,137,0.5,4.4,17.4,NA,NA,NA,-11.52168335
Consumer Discretionary,AVGO.UW.Equity,NA,2012-05-01,17.957643,33.1,34.94,29.71,NA,23.8806,1558,94.65,27,41,NA,NA,NA,577,134,137,0.5,4.4,17.4,NA,NA,NA,-4.002320186
Consumer Discretionary,AVGO.UW.Equity,NA,2012-06-01,18.979481,35.9,35.93,30.18,NA,23.8806,1598.5,82.3,25,41,NA,NA,NA,577,134,137,0.5,4.4,17.4,NA,NA,NA,8.459214502
Consumer Discretionary,AVGO.UW.Equity,NA,2012-07-01,12.773709,37,37.64,32.14,NA,25.5172,1622,87.9,27,41,NA,NA,NA,606,145,149,0.6,3.8,15.9,NA,NA,NA,3.064066852
Consumer Discretionary,AVGO.UW.Equity,NA,2012-08-01,11.818117,36.57,37.88,35.41,NA,25.5172,1648.5,94.13,25,41,NA,NA,NA,606,145,149,0.6,3.8,15.9,NA,NA,NA,-1.162162162
Consumer Discretionary,AVGO.UW.Equity,NA,2012-09-01,14.710618,34.87,36.82,32.39,NA,25.5172,1776,94.51,29,42,NA,NA,NA,606,145,149,0.6,3.8,15.9,NA,NA,NA,-4.648619087
Consumer Discretionary,AVGO.UW.Equity,NA,2012-10-01,9.375045,33.03,35.5,32.54,NA,24.6541,1719,89.49,26,42,NA,NA,NA,618,159,164,0.6,3.5,15.2,NA,NA,NA,-5.276742185
Consumer Discretionary,AVGO.UW.Equity,NA,2012-11-01,10.222785,35.1,35.42,31.68,NA,24.6541,1726,86.53,25,40,NA,NA,NA,618,159,164,0.6,3.5,15.2,NA,NA,NA,6.267029973
Consumer Discretionary,AVGO.UW.Equity,NA,2012-12-01,16.178347,31.66,35.57,30.51,NA,24.6541,1657.5,87.86,25,39,NA,NA,NA,618,159,164,0.6,3.5,15.2,NA,NA,NA,-9.800569801
Consumer Discretionary,AVGO.UW.Equity,NA,2013-01-01,14.792495,35.77,36.09,32.09,NA,24.6541,1664.75,94.76,32,40,NA,NA,NA,576,125,124,0.5,3.1,13.8,NA,NA,NA,12.98168035
Consumer Discretionary,AVGO.UW.Equity,NA,2013-02-01,16.662213,34.22,36.3,32.67,35.92,33.6,1588.5,95.31,35,41,NA,NA,NA,576,125,124,0.5,3.1,13.8,NA,NA,NA,-4.333240145
Consumer Discretionary,AVGO.UW.Equity,NA,2013-03-01,11.725616,35.92,36.98,33.07,33.92,33.6,1598.25,92.94,30,38,NA,NA,NA,576,125,124,0.5,3.1,13.8,NA,NA,NA,4.967855056
Consumer Discretionary,AVGO.UW.Equity,NA,2013-04-01,16.72391,31.96,35.99,30.57,35.82,33.6,1469,92.02,33,37,NA,NA,NA,562,113,118,0.5,3.4,16.3,NA,NA,NA,-11.02449889
Consumer Discretionary,AVGO.UW.Equity,NA,2013-05-01,15.332508,37.71,38.26,31.25,32.06,41.5929,1394.5,94.51,33,35,NA,NA,NA,562,113,118,0.5,3.4,16.3,NA,NA,NA,17.99123905
Consumer Discretionary,AVGO.UW.Equity,NA,2013-06-01,17.056093,37.38,38.86,35.62,37.68,41.5929,1192,95.77,30,33,NA,NA,NA,562,113,118,0.5,3.4,16.3,NA,NA,NA,-0.875099443
Consumer Discretionary,AVGO.UW.Equity,NA,2013-07-01,13.817574,36.68,39.71,36.3,37.85,41.5929,1314.5,104.67,37,34,NA,NA,NA,644,142,140,0.6,3.4,17.1,NA,NA,NA,-1.872659176
Consumer Discretionary,AVGO.UW.Equity,NA,2013-08-01,12.353471,38.51,39.44,35.75,37.03,36.6761,1394.75,106.57,30,34,NA,NA,NA,644,142,140,0.6,3.4,17.1,NA,NA,NA,4.989094875
Consumer Discretionary,AVGO.UW.Equity,NA,2013-09-01,16.905323,43.12,43.28,38.04,38.82,36.6761,1326.5,106.29,34,36,NA,NA,NA,644,142,140,0.6,3.4,17.1,NA,NA,NA,11.97091665
Consumer Discretionary,AVGO.UW.Equity,NA,2013-10-01,15.703962,45.43,47.21,41.84,43.14,36.6761,1324,100.54,43,37,NA,NA,NA,738,172,170,0.7,3.7,19.2,NA,NA,NA,5.357142857
Consumer Discretionary,AVGO.UW.Equity,NA,2013-11-01,10.281816,44.73,45.79,42.48,45.79,33.1628,1253,93.86,30,35,NA,NA,NA,738,172,170,0.7,3.7,19.2,NA,NA,NA,-1.540832049
Consumer Discretionary,AVGO.UW.Equity,NA,2013-12-01,16.482592,52.89,54.53,44.43,45.49,33.1628,1204.5,97.63,33,34,NA,NA,NA,738,172,170,0.7,3.7,19.2,NA,NA,NA,18.24279007
Consumer Discretionary,AVGO.UW.Equity,NA,2014-01-01,13.45965,54.64,57.18,51.89,52.85,46.2687,1251,94.62,33,35,NA,NA,NA,709,134,139,0.7,4.4,22,NA,NA,NA,3.308754018
Consumer Discretionary,AVGO.UW.Equity,NA,2014-02-01,11.998782,61.7,63.35,52.97,54.8,46.2687,1326.5,100.82,33,34,NA,NA,NA,709,134,139,0.7,4.4,22,NA,NA,NA,12.92093704
